batch,user_id,secondjudging,showntojudges,secondround,semifinals,livefinals,filename,title,j_scores,o_scores,j_score_data,o_score_data,path
1,3903,True,True,True,True,False,71975__3903__57917.jpg,project,"{""R"": 3, ""L"": 5, ""M"": 3, ""P"": 3, ""H"": 3}","{""a"": 3, ""m"": 4, ""t"": 4, ""p"": 4, ""r"": 4}","{""score"": 2, ""raw_mean"": 3.6666666666666665, ""mean_all"": 3.4, ""variance"": 0.8, ""label"": 0, ""scores"": [3, 5, 3, 3, 3]}","{""score"": 4.333, ""raw_mean"": 3.8, ""mean"": 3.8, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 4, 4, 4, 4]}",4-1-3903
1,302,True,True,True,False,False,18556__302__65581.jpg,project,"{""R"": 3, ""L"": 1, ""M"": 3, ""P"": 2, ""H"": 3}","{""a"": 4, ""m"": 4, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 3, ""mean_all"": 2.4, ""variance"": 0.8, ""label"": 0, ""scores"": [3, 1, 3, 2, 3]}","{""score"": 4.333, ""raw_mean"": 3.6, ""mean"": 3.6, ""variance"": 0.3, ""label"": 0, ""scores"": [4, 4, 3, 3, 4]}",4-1-302
1,539,True,True,True,True,True,62926__539__62926.jpg,project,"{""R"": 5, ""L"": 3, ""M"": 5, ""P"": 3, ""H"": 3}","{""a"": 3, ""m"": 4, ""t"": 3, ""p"": 4, ""r"": 4}","{""score"": 3, ""raw_mean"": 4.333333333333333, ""mean_all"": 3.8, ""variance"": 1.2, ""label"": 0, ""scores"": [5, 3, 5, 3, 3]}","{""score"": 4.333, ""raw_mean"": 3.6, ""mean"": 3.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 4, 3, 4, 4]}",4-1-539
1,5995,True,True,True,True,False,11285__5995__58211.jpg,project,"{""R"": 0, ""L"": 2, ""M"": 1, ""P"": 3, ""H"": 5}","{""a"": 3, ""m"": 4, ""t"": 3, ""p"": 4, ""r"": 4}","{""score"": 2, ""raw_mean"": 3.3333333333333335, ""mean_all"": 2.2, ""variance"": 3.7, ""label"": 0, ""scores"": [0, 2, 1, 3, 5]}","{""score"": 4.333, ""raw_mean"": 3.6, ""mean"": 3.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 4, 3, 4, 4]}",4-1-5995
1,6171,True,True,True,True,False,53036__6171__63035.jpg,project,"{""R"": 2, ""L"": 4, ""M"": 3, ""P"": 2, ""H"": 3}","{""a"": 3, ""m"": 4, ""t"": 4, ""p"": 3, ""r"": 2}","{""score"": 0, ""raw_mean"": 3.3333333333333335, ""mean_all"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [2, 4, 3, 2, 3]}","{""score"": 4.333, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 4, 4, 3, 2]}",4-1-6171
1,1177,True,True,False,False,False,47485__1177__58474.jpg,project,"{""R"": 1, ""L"": 2, ""M"": 2, ""P"": 2, ""H"": 3}","{""a"": 4, ""m"": 4, ""t"": 4, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 2.3333333333333335, ""mean_all"": 2, ""variance"": 0.5, ""label"": 0, ""scores"": [1, 2, 2, 2, 3]}","{""score"": 4.333, ""raw_mean"": 3.8, ""mean"": 3.8, ""variance"": 0.2, ""label"": 0, ""scores"": [4, 4, 4, 3, 4]}",4-1-1177
1,6024,True,True,True,False,False,55426__6024__62455.jpg,project,"{""R"": 3, ""L"": 3, ""M"": 3, ""P"": 2, ""H"": 2}","{""a"": 4, ""m"": 4, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 3, ""mean_all"": 2.6, ""variance"": 0.3, ""label"": 0, ""scores"": [3, 3, 3, 2, 2]}","{""score"": 4.333, ""raw_mean"": 3.4, ""mean"": 3.4, ""variance"": 0.3, ""label"": 0, ""scores"": [4, 4, 3, 3, 3]}",4-1-6024
2,1755,True,False,False,False,False,55226__1755__62255.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 4, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 4, 3, 3]}",4-2-1755
1,1755,True,False,False,False,False,43226__1755__62234.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-1755
1,3927,True,False,False,False,False,25085__3927__58052.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 2, 3, 2, 4]}",4-1-3927
1,6139,True,False,False,False,False,52626__6139__62625.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-6139
1,1539,True,False,False,False,False,71146__1539__64117.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [2, 3, 3, 3, 4]}",4-1-1539
1,4469,True,False,False,False,False,32595__4469__59523.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-4469
1,5793,True,False,False,False,False,28416__5793__61482.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 1, ""m"": 3, ""t"": 3, ""p"": 0, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 2.7, ""label"": 0, ""scores"": [1, 3, 3, 0, 4]}",4-1-5793
1,312,True,False,False,False,False,59375__312__57395.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 2, 3, 4]}",4-1-312
1,2652,True,False,False,False,False,82065__2652__56028.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 3, 2, 2, 4]}",4-1-2652
1,3595,True,False,False,False,False,88475__3595__57488.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 2, 2, 3, 4]}",4-1-3595
2,181,True,False,False,False,False,91746__181__64719.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-2-181
1,1360,True,False,False,False,False,57965__1360__56975.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 2, 3, 3, 4]}",4-1-1360
1,4351,True,False,False,False,False,29836__4351__63892.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 2, 3, 4]}",4-1-4351
1,4558,True,False,False,False,False,22956__4558__65922.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-4558
1,1550,True,False,False,False,False,03556__1550__65530.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.6, ""mean"": 2.6, ""variance"": 0.8, ""label"": 0, ""scores"": [2, 2, 2, 3, 4]}",4-1-1550
1,3263,True,False,False,False,False,35506__3263__60553.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 2, 3, 4]}",4-1-3263
1,5734,True,False,False,False,False,45135__5734__53154.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 4, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 2, 3, 4, 3]}",4-1-5734
1,1081,True,False,False,False,False,01646__1081__64610.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 4, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [4, 3, 2, 3, 3]}",4-1-1081
1,4046,True,False,False,False,False,68516__4046__61586.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 2, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.4, ""mean"": 2.4, ""variance"": 0.8, ""label"": 0, ""scores"": [2, 2, 2, 2, 4]}",4-1-4046
2,1115,True,False,False,False,False,46606__1115__60664.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [2, 2, 3, 3, 4]}",4-2-1115
1,61,True,False,False,False,False,18685__61__58681.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 3, 2, 4]}",4-1-61
1,3572,True,False,False,False,False,23906__3572__60932.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-3572
1,4463,True,False,False,False,False,01695__4463__59610.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 4, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 4, 3, 3, 3]}",4-1-4463
2,95,True,False,False,False,False,65456__95__65456.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 4, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 2, 4, 3]}",4-2-95
1,4527,True,False,False,False,False,60326__4527__62306.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 4, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [4, 3, 3, 3, 3]}",4-1-4527
1,2711,True,False,False,False,False,88656__2711__65688.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [2, 3, 2, 3, 4]}",4-1-2711
1,5754,True,False,False,False,False,15335__5754__53351.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-5754
1,2722,True,False,False,False,False,08936__2722__63980.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [3, 2, 3, 2, 4]}",4-1-2722
1,2725,True,False,False,False,False,70875__2725__57807.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 2, 3, 3, 4]}",4-1-2725
1,5876,True,False,False,False,False,85855__5876__55858.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 3, 2, 4]}",4-1-5876
1,3531,True,False,False,False,False,95635__3531__53659.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 2, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 2, 3, 3, 4]}",4-1-3531
1,5919,True,False,False,False,False,72855__5919__55827.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 4, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 4, 3, 3]}",4-1-5919
2,3891,True,False,False,False,False,31395__3891__59313.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-2-3891
2,4320,True,False,False,False,False,16946__4320__64961.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 4, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 4, 3]}",4-2-4320
1,4306,True,False,False,False,False,39946__4306__64993.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 4, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [4, 3, 3, 3, 3]}",4-1-4306
1,4246,True,False,False,False,False,66916__4246__61966.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 2, ""p"": 4, ""r"": 3}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3, ""mean"": 3, ""variance"": 0.5, ""label"": 0, ""scores"": [3, 3, 2, 4, 3]}",4-1-4246
1,1624,True,False,False,False,False,97745__1624__54779.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-1624
1,3727,True,False,False,False,False,44306__3727__60344.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 3, ""m"": 3, ""t"": 3, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 3.2, ""mean"": 3.2, ""variance"": 0.2, ""label"": 0, ""scores"": [3, 3, 3, 3, 4]}",4-1-3727
1,637,True,False,False,False,False,77546__637__64577.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 3, ""t"": 2, ""p"": 3, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.8, ""mean"": 2.8, ""variance"": 0.7, ""label"": 0, ""scores"": [2, 3, 2, 3, 4]}",4-1-637
1,154,True,False,False,False,False,09995__154__59990.jpg,project,"{""R"": 0, ""L"": 0, ""M"": 0, ""P"": 0, ""H"": 0}","{""a"": 2, ""m"": 1, ""t"": 2, ""p"": 2, ""r"": 4}","{""score"": 0, ""raw_mean"": 0, ""mean_all"": 0, ""variance"": 0, ""label"": 0, ""scores"": [0, 0, 0, 0, 0]}","{""score"": 4.0, ""raw_mean"": 2.2, ""mean"": 2.2, ""variance"": 1.2, ""label"": 0, ""scores"": [2, 1, 2, 2, 4]}",4-1-154
